Country,state_name,Year,Name Of The Region,Additional Info,"Distribution Of Offices Of Scheduled Commercial Banks (UOM:Number), Scaling Factor:1","Credit-Deposit Ratio Of Scheduled Commercial Banks According To Place Of Sanction (UOM:Ratio), Scaling Factor:1","Credit-Deposit Ratio Of Scheduled Commercial Banks According To Place Of Utilisation (UOM:Ratio), Scaling Factor:1","Deposits By Scheduled Commercial Banks In India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Credit By Scheduled Commercial Banks In India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Credit To Agriculture By Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Credit To Industry By Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Personal Loans By Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Regional Rural Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Credit Of Regional Rural Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Credit-Deposit Ratio Of Regional Rural Banks (UOM:Ratio), Scaling Factor:1","Number Of Branches Of Regional Rural Banks (UOM:Number), Scaling Factor:1"
India,Karnataka,"Calendar Year (Jan - Dec), 2009",Southern Region,,5950.0,77.3,82.8,256500.0,198200.0,26700.0,73500.0,54700.0,9300.0,7900.0,84.8,1177.0
India,Kerala,"Calendar Year (Jan - Dec), 2009",Southern Region,,4170.0,59.7,61.7,135100.0,80700.0,12300.0,12200.0,34500.0,3700.0,3700.0,100.6,385.0
India,Ladakh,"Calendar Year (Jan - Dec), 2009",Northern Region,,,,,,,,,,,,,
India,Lakshadweep,"Calendar Year (Jan - Dec), 2009",Southern Region,,11.0,5.4,7.5,500.0,0.0,0.0,0.0,0.0,,,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2009",Central Region,,4052.0,57.4,61.9,100300.0,57500.0,17400.0,18000.0,14400.0,8000.0,4000.0,50.2,1070.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2009",Western Region,,7767.0,91.2,78.7,998000.0,910400.0,27700.0,348300.0,110700.0,3300.0,1700.0,50.3,569.0
India,Manipur,"Calendar Year (Jan - Dec), 2009",North-Eastern Region,,81.0,36.0,37.1,2500.0,900.0,100.0,100.0,600.0,100.0,,41.7,28.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2009",North-Eastern Region,,205.0,28.3,34.6,6200.0,1800.0,200.0,700.0,800.0,400.0,100.0,29.5,54.0
India,Mizoram,"Calendar Year (Jan - Dec), 2009",North-Eastern Region,,94.0,57.9,60.2,1800.0,1000.0,100.0,100.0,700.0,300.0,200.0,53.9,59.0
India,Nagaland,"Calendar Year (Jan - Dec), 2009",North-Eastern Region,,85.0,30.8,31.6,3400.0,1100.0,100.0,100.0,700.0,0.0,,33.3,9.0
India,Odisha,"Calendar Year (Jan - Dec), 2009",Eastern Region,,2733.0,50.8,55.7,70100.0,35600.0,5800.0,12500.0,10800.0,6600.0,3500.0,52.5,870.0
India,Puducherry,"Calendar Year (Jan - Dec), 2009",Southern Region,,128.0,51.4,55.8,5500.0,2800.0,400.0,500.0,1200.0,,,66.7,10.0
India,Punjab,"Calendar Year (Jan - Dec), 2009",Northern Region,,3324.0,65.7,65.5,120300.0,79000.0,16800.0,34400.0,13400.0,2100.0,1300.0,62.2,225.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2009",Northern Region,,4033.0,80.6,87.5,91800.0,74000.0,18100.0,29400.0,17200.0,7700.0,4700.0,61.4,1040.0
India,Sikkim,"Calendar Year (Jan - Dec), 2009",Eastern Region,,71.0,41.6,53.7,2500.0,1000.0,100.0,400.0,500.0,,,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2009",Southern Region,,6080.0,108.1,115.2,245500.0,265300.0,33900.0,105400.0,64600.0,2100.0,2100.0,100.8,271.0
India,Telangana,"Calendar Year (Jan - Dec), 2009",Southern Region,,,,,,,,,,,,,
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2009",Western Region,Since 2020 figures for Dadra & Nagar Haveli include Daman & Diu as well,24.0,9.05,43.85,800.0,100.0,0.0,600.0,100.0,,,,
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2009",Western Region,,18.0,9.65,24.55,1300.0,200.0,0.0,500.0,100.0,,,,
India,Tripura,"Calendar Year (Jan - Dec), 2009",North-Eastern Region,,218.0,30.7,31.5,6300.0,1900.0,300.0,200.0,900.0,1600.0,600.0,41.3,98.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2009",Central Region,,9844.0,42.2,46.5,263100.0,111100.0,34500.0,33200.0,27400.0,25400.0,11800.0,46.6,2940.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2009",Central Region,,1105.0,25.3,28.6,44900.0,11300.0,2300.0,3700.0,3900.0,1200.0,600.0,54.5,179.0
India,West Bengal,"Calendar Year (Jan - Dec), 2009",Eastern Region,,5178.0,60.7,62.2,228500.0,138800.0,8600.0,61200.0,26200.0,7000.0,2900.0,41.7,880.0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2008",Eastern Region,,37.0,30.7,75.0,1100.0,300.0,300.0,100.0,200.0,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2008",Southern Region,,6240.0,90.4,97.2,178600.0,161600.0,29200.0,57600.0,45600.0,8300.0,7900.0,95.6,1163.0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2008",North-Eastern Region,,74.0,31.7,57.7,2600.0,800.0,100.0,200.0,400.0,100.0,,25.6,18.0
India,Assam,"Calendar Year (Jan - Dec), 2008",North-Eastern Region,,1368.0,42.4,49.8,31100.0,13200.0,1300.0,3400.0,6100.0,2500.0,1300.0,52.6,403.0
India,Bihar,"Calendar Year (Jan - Dec), 2008",Eastern Region,,3770.0,28.2,45.0,67900.0,19200.0,6800.0,7700.0,9600.0,8700.0,3700.0,42.0,1451.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2008",Northern Region,,289.0,96.2,95.8,23300.0,22400.0,2400.0,8900.0,3700.0,,,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2008",Central Region,,1165.0,49.8,66.0,31000.0,15400.0,2600.0,8300.0,5200.0,2600.0,800.0,31.6,429.0
India,Delhi,"Calendar Year (Jan - Dec), 2008",Northern Region,,2097.0,66.9,64.4,428200.0,286500.0,13900.0,123800.0,34000.0,,,,
India,Goa,"Calendar Year (Jan - Dec), 2008",Western Region,,405.0,29.4,33.6,18500.0,5500.0,100.0,2700.0,1800.0,,,,
India,Gujarat,"Calendar Year (Jan - Dec), 2008",Western Region,,4209.0,66.5,97.8,150600.0,100200.0,21900.0,70800.0,24900.0,2800.0,1500.0,55.1,409.0
India,Haryana,"Calendar Year (Jan - Dec), 2008",Northern Region,,2042.0,60.1,67.2,74500.0,44800.0,11000.0,17500.0,10100.0,3400.0,2100.0,60.3,326.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2008",Northern Region,,905.0,43.4,51.3,19200.0,8300.0,1400.0,4000.0,2200.0,1000.0,400.0,40.5,148.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2008",Northern Region,,948.0,56.4,56.3,25100.0,14200.0,1000.0,3100.0,3600.0,1300.0,400.0,33.4,239.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2008",Eastern Region,,1662.0,35.3,40.2,43300.0,15300.0,1400.0,6800.0,4300.0,2300.0,700.0,30.2,390.0
India,Karnataka,"Calendar Year (Jan - Dec), 2008",Southern Region,,5666.0,78.1,94.3,209600.0,163800.0,24500.0,68300.0,51100.0,7500.0,7100.0,94.5,1151.0
India,Kerala,"Calendar Year (Jan - Dec), 2008",Southern Region,,4007.0,63.4,66.4,109900.0,69700.0,12100.0,11600.0,28200.0,3000.0,3400.0,113.3,373.0
India,Ladakh,"Calendar Year (Jan - Dec), 2008",Northern Region,,,,,,,,,,,,,
India,Lakshadweep,"Calendar Year (Jan - Dec), 2008",Southern Region,,10.0,7.5,14.9,300.0,0.0,0.0,0.0,0.0,,,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2008",Central Region,,3828.0,60.1,65.9,81400.0,48900.0,13900.0,15400.0,12500.0,6700.0,3600.0,53.4,1036.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2008",Western Region,,7350.0,93.9,73.1,862700.0,810000.0,26500.0,279100.0,83400.0,2900.0,1500.0,51.9,569.0
India,Manipur,"Calendar Year (Jan - Dec), 2008",North-Eastern Region,,76.0,48.4,50.3,1800.0,900.0,100.0,100.0,500.0,100.0,,60.0,28.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2008",North-Eastern Region,,194.0,33.2,41.1,4500.0,1500.0,100.0,600.0,700.0,300.0,100.0,30.7,52.0
India,Mizoram,"Calendar Year (Jan - Dec), 2008",North-Eastern Region,,90.0,62.9,65.5,1400.0,900.0,100.0,100.0,500.0,200.0,100.0,63.7,59.0
India,Nagaland,"Calendar Year (Jan - Dec), 2008",North-Eastern Region,,81.0,34.0,43.9,2500.0,900.0,100.0,300.0,500.0,0.0,,47.1,8.0
India,Odisha,"Calendar Year (Jan - Dec), 2008",Eastern Region,,2586.0,56.3,62.4,53900.0,30300.0,4800.0,10900.0,9200.0,5200.0,3200.0,62.0,844.0
India,Puducherry,"Calendar Year (Jan - Dec), 2008",Southern Region,,112.0,49.7,50.1,4600.0,2300.0,300.0,500.0,800.0,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2008",Northern Region,,3165.0,67.2,76.1,100100.0,67300.0,15400.0,29000.0,12200.0,1600.0,1000.0,63.1,209.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2008",Northern Region,,3879.0,82.4,100.0,72800.0,59900.0,16000.0,25300.0,16800.0,6000.0,4100.0,68.9,1018.0
India,Sikkim,"Calendar Year (Jan - Dec), 2008",Eastern Region,,71.0,46.8,53.7,2100.0,1000.0,0.0,300.0,500.0,,,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2008",Southern Region,,5716.0,114.7,117.0,198600.0,227700.0,26600.0,85800.0,60000.0,1600.0,1700.0,103.0,248.0
India,Telangana,"Calendar Year (Jan - Dec), 2008",Southern Region,,,,,,,,,,,,,
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2008",Western Region,Since 2020 figures for Dadra & Nagar Haveli include Daman & Diu as well,21.0,11.95,60.95,600.0,100.0,0.0,600.0,0.0,,,,
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2008",Western Region,,18.0,7.5,29.1,1100.0,200.0,0.0,500.0,0.0,,,,
India,Tripura,"Calendar Year (Jan - Dec), 2008",North-Eastern Region,,202.0,36.1,36.8,4600.0,1700.0,200.0,200.0,700.0,1100.0,500.0,47.9,88.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2008",Central Region,,9342.0,43.7,52.6,214800.0,93800.0,28700.0,27700.0,31300.0,21300.0,10200.0,48.1,2853.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2008",Central Region,,1048.0,26.2,31.6,36700.0,9600.0,1700.0,3700.0,3400.0,1000.0,500.0,46.6,168.0
India,West Bengal,"Calendar Year (Jan - Dec), 2008",Eastern Region,,5026.0,62.4,65.8,190800.0,119000.0,9400.0,53900.0,21100.0,5900.0,2600.0,44.5,878.0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2007",Eastern Region,,37.0,27.7,56.6,1000.0,300.0,100.0,100.0,100.0,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2007",Southern Region,,5765.0,87.3,91.2,141200.0,123300.0,24200.0,38100.0,37100.0,7200.0,6300.0,87.6,1157.0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2007",North-Eastern Region,,72.0,28.0,46.0,1700.0,500.0,100.0,200.0,300.0,100.0,,34.6,18.0
India,Assam,"Calendar Year (Jan - Dec), 2007",North-Eastern Region,,1307.0,42.8,52.5,25600.0,10900.0,1100.0,3700.0,5300.0,2100.0,1100.0,53.4,399.0
India,Bihar,"Calendar Year (Jan - Dec), 2007",Eastern Region,,3685.0,32.4,49.0,56200.0,18200.0,6600.0,6000.0,8600.0,7200.0,2900.0,40.5,1456.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2007",Northern Region,,261.0,95.9,101.1,19800.0,19000.0,3100.0,6100.0,4000.0,,,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2007",Central Region,,1098.0,50.0,58.3,24400.0,12200.0,1900.0,6000.0,3500.0,2200.0,700.0,33.3,429.0
India,Delhi,"Calendar Year (Jan - Dec), 2007",Northern Region,,1902.0,70.8,69.6,336100.0,238100.0,16300.0,97600.0,34300.0,,,,
India,Goa,"Calendar Year (Jan - Dec), 2007",Western Region,,374.0,26.2,30.0,17500.0,4600.0,200.0,2000.0,1600.0,,,,
India,Gujarat,"Calendar Year (Jan - Dec), 2007",Western Region,,3976.0,63.7,88.4,120000.0,76400.0,12200.0,53800.0,19900.0,2300.0,1200.0,54.1,391.0
India,Haryana,"Calendar Year (Jan - Dec), 2007",Northern Region,,1868.0,56.9,68.4,60800.0,34600.0,9900.0,12600.0,10000.0,2900.0,1600.0,53.1,318.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2007",Northern Region,,861.0,42.8,51.1,16800.0,7200.0,1300.0,2800.0,2400.0,900.0,300.0,38.5,139.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2007",Northern Region,,894.0,62.5,60.9,22100.0,13800.0,1000.0,5700.0,2800.0,1200.0,300.0,27.6,236.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2007",Eastern Region,,1571.0,32.8,33.3,36900.0,12100.0,1200.0,3800.0,3900.0,2000.0,600.0,30.4,389.0
India,Karnataka,"Calendar Year (Jan - Dec), 2007",Southern Region,,5362.0,76.3,99.8,171200.0,130700.0,20500.0,61400.0,45700.0,6000.0,5900.0,97.9,1128.0
India,Kerala,"Calendar Year (Jan - Dec), 2007",Southern Region,,3812.0,60.9,63.8,95700.0,58300.0,8500.0,10000.0,23700.0,2400.0,2900.0,117.5,371.0
India,Ladakh,"Calendar Year (Jan - Dec), 2007",Northern Region,,,,,,,,,,,,,
India,Lakshadweep,"Calendar Year (Jan - Dec), 2007",Southern Region,,10.0,10.2,24.7,200.0,0.0,0.0,0.0,0.0,,,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2007",Central Region,,3643.0,61.8,64.6,65500.0,40500.0,10700.0,11100.0,11200.0,5800.0,3000.0,51.8,1031.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2007",Western Region,,6965.0,96.8,76.5,654600.0,633800.0,24400.0,230200.0,84200.0,2500.0,1200.0,50.7,570.0
India,Manipur,"Calendar Year (Jan - Dec), 2007",North-Eastern Region,,77.0,55.1,55.6,1400.0,800.0,100.0,100.0,400.0,100.0,,74.5,30.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2007",North-Eastern Region,,192.0,35.7,41.2,3900.0,1400.0,200.0,500.0,600.0,300.0,100.0,29.6,51.0
India,Mizoram,"Calendar Year (Jan - Dec), 2007",North-Eastern Region,,85.0,53.8,58.4,1200.0,700.0,100.0,100.0,400.0,200.0,100.0,64.9,52.0
India,Nagaland,"Calendar Year (Jan - Dec), 2007",North-Eastern Region,,78.0,29.1,31.9,2200.0,700.0,100.0,100.0,400.0,0.0,,50.0,8.0
India,Odisha,"Calendar Year (Jan - Dec), 2007",Eastern Region,,2431.0,64.6,72.6,41500.0,26800.0,3800.0,9900.0,9200.0,4200.0,2800.0,66.7,837.0
India,Puducherry,"Calendar Year (Jan - Dec), 2007",Southern Region,,100.0,47.9,51.5,3900.0,1900.0,200.0,400.0,800.0,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2007",Northern Region,,2962.0,65.6,65.3,84600.0,55500.0,13200.0,17800.0,12900.0,1200.0,700.0,54.7,204.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2007",Northern Region,,3651.0,82.9,90.9,59300.0,49100.0,12900.0,16400.0,14700.0,5000.0,3200.0,64.1,1010.0
India,Sikkim,"Calendar Year (Jan - Dec), 2007",Eastern Region,,61.0,52.8,51.2,1600.0,800.0,0.0,100.0,500.0,,,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2007",Southern Region,,5299.0,114.5,118.6,162400.0,185900.0,23100.0,73700.0,44700.0,1300.0,1300.0,106.6,218.0
India,Telangana,"Calendar Year (Jan - Dec), 2007",Southern Region,,,,,,,,,,,,,
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2007",Western Region,Since 2020 figures for Dadra & Nagar Haveli include Daman & Diu as well,19.0,10.3,58.2,500.0,100.0,0.0,500.0,0.0,,,,
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2007",Western Region,,18.0,7.8,28.55,1000.0,100.0,0.0,500.0,0.0,,,,
India,Tripura,"Calendar Year (Jan - Dec), 2007",North-Eastern Region,,192.0,35.3,36.2,4000.0,1400.0,200.0,100.0,700.0,1100.0,500.0,43.7,87.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2007",Central Region,,8803.0,45.1,50.4,181800.0,82000.0,23400.0,23400.0,23600.0,18200.0,8600.0,47.3,2855.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2007",Central Region,,950.0,26.7,32.1,29400.0,7900.0,1400.0,2700.0,3100.0,900.0,400.0,40.0,164.0
India,West Bengal,"Calendar Year (Jan - Dec), 2007",Eastern Region,,4818.0,64.7,68.4,151000.0,97700.0,8200.0,44200.0,22600.0,5000.0,2300.0,46.0,874.0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2006",Eastern Region,,34.0,29.0,49.2,900.0,300.0,100.0,100.0,100.0,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2006",Southern Region,,5578.0,81.3,86.2,117200.0,95300.0,18000.0,29900.0,28900.0,5800.0,5200.0,89.4,1153.0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2006",North-Eastern Region,,69.0,26.5,41.6,1400.0,400.0,100.0,100.0,200.0,100.0,,46.8,18.0
India,Assam,"Calendar Year (Jan - Dec), 2006",North-Eastern Region,,1273.0,42.6,49.1,20700.0,8800.0,900.0,2900.0,4000.0,1800.0,900.0,49.8,398.0
India,Bihar,"Calendar Year (Jan - Dec), 2006",Eastern Region,,3647.0,30.3,40.0,45700.0,13900.0,4200.0,4100.0,5800.0,6200.0,2200.0,36.0,1466.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2006",Northern Region,,244.0,76.8,85.8,18500.0,14200.0,2200.0,5400.0,3700.0,,,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2006",Central Region,,1061.0,45.5,52.5,20600.0,9400.0,1400.0,4400.0,2700.0,1900.0,600.0,32.6,428.0
India,Delhi,"Calendar Year (Jan - Dec), 2006",Northern Region,,1784.0,67.4,68.0,269800.0,181800.0,11700.0,81000.0,31200.0,,,,
India,Goa,"Calendar Year (Jan - Dec), 2006",Western Region,,357.0,23.2,27.6,15900.0,3700.0,100.0,1700.0,1300.0,,,,
India,Gujarat,"Calendar Year (Jan - Dec), 2006",Western Region,,3840.0,55.6,75.3,105100.0,58500.0,8900.0,40900.0,14400.0,1900.0,900.0,50.2,388.0
India,Haryana,"Calendar Year (Jan - Dec), 2006",Northern Region,,1764.0,57.4,69.6,49400.0,28300.0,7100.0,9800.0,10000.0,2200.0,1300.0,58.0,306.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2006",Northern Region,,820.0,41.0,53.0,14100.0,5800.0,1000.0,2900.0,1900.0,800.0,300.0,34.5,138.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2006",Northern Region,,873.0,47.2,52.7,19300.0,9100.0,400.0,3900.0,2100.0,1100.0,300.0,24.1,241.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2006",Eastern Region,,1525.0,31.2,31.6,31300.0,9800.0,900.0,2800.0,3300.0,1900.0,600.0,30.6,389.0
India,Karnataka,"Calendar Year (Jan - Dec), 2006",Southern Region,,5176.0,75.9,93.4,133400.0,101300.0,15600.0,44500.0,37400.0,5000.0,4700.0,94.0,1120.0
India,Kerala,"Calendar Year (Jan - Dec), 2006",Southern Region,,3668.0,61.4,64.3,80400.0,49400.0,5800.0,9100.0,19400.0,2100.0,2300.0,109.5,369.0
India,Ladakh,"Calendar Year (Jan - Dec), 2006",Northern Region,,,,,,,,,,,,,
India,Lakshadweep,"Calendar Year (Jan - Dec), 2006",Southern Region,,10.0,11.5,41.6,100.0,0.0,0.0,0.0,0.0,,,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2006",Central Region,,3563.0,60.5,67.2,55500.0,33600.0,9500.0,8600.0,10300.0,4900.0,2400.0,49.2,1033.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2006",Western Region,,6771.0,102.2,81.3,486000.0,496900.0,20700.0,170400.0,64700.0,2000.0,1000.0,50.5,571.0
India,Manipur,"Calendar Year (Jan - Dec), 2006",North-Eastern Region,,78.0,50.1,51.8,1200.0,600.0,100.0,100.0,300.0,0.0,,74.5,30.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2006",North-Eastern Region,,189.0,48.1,113.9,3200.0,1600.0,200.0,1500.0,1300.0,200.0,100.0,27.0,51.0
India,Mizoram,"Calendar Year (Jan - Dec), 2006",North-Eastern Region,,80.0,51.2,53.7,1000.0,500.0,100.0,0.0,300.0,200.0,100.0,63.8,52.0
India,Nagaland,"Calendar Year (Jan - Dec), 2006",North-Eastern Region,,73.0,22.3,23.2,2000.0,400.0,0.0,100.0,200.0,0.0,,43.8,8.0
India,Odisha,"Calendar Year (Jan - Dec), 2006",Eastern Region,,2333.0,66.0,78.7,32700.0,21600.0,2900.0,8900.0,8100.0,3600.0,2400.0,66.1,825.0
India,Puducherry,"Calendar Year (Jan - Dec), 2006",Southern Region,,92.0,45.0,48.7,3200.0,1400.0,200.0,300.0,600.0,,,,
India,Punjab,"Calendar Year (Jan - Dec), 2006",Northern Region,,2824.0,56.8,56.3,72800.0,41300.0,8800.0,12900.0,11200.0,1200.0,600.0,54.7,204.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2006",Northern Region,,3512.0,77.3,86.0,48900.0,37800.0,9400.0,12700.0,11800.0,4400.0,2600.0,58.9,1005.0
India,Sikkim,"Calendar Year (Jan - Dec), 2006",Eastern Region,,56.0,45.3,44.8,1300.0,600.0,0.0,0.0,400.0,,,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2006",Southern Region,,5074.0,110.5,109.3,132700.0,146600.0,16700.0,53800.0,37300.0,1000.0,1000.0,100.9,215.0
India,Telangana,"Calendar Year (Jan - Dec), 2006",Southern Region,,,,,,,,,,,,,
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2006",Western Region,Since 2020 figures for Dadra & Nagar Haveli include Daman & Diu as well,12.0,24.65,68.35,400.0,200.0,0.0,500.0,0.0,,,,
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2006",Western Region,,16.0,5.7,22.85,800.0,100.0,0.0,300.0,0.0,,,,
India,Tripura,"Calendar Year (Jan - Dec), 2006",North-Eastern Region,,187.0,32.8,33.9,3400.0,1100.0,100.0,100.0,500.0,900.0,400.0,40.8,88.0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2006",Central Region,,8562.0,41.0,46.3,152600.0,62600.0,18200.0,17000.0,19900.0,16100.0,7200.0,44.7,2834.0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2006",Central Region,,918.0,25.8,30.9,23600.0,6100.0,1300.0,1900.0,2600.0,800.0,300.0,39.1,168.0
India,West Bengal,"Calendar Year (Jan - Dec), 2006",Eastern Region,,4713.0,56.3,61.4,126000.0,70900.0,6000.0,33400.0,17400.0,4600.0,2100.0,44.6,874.0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2005",Eastern Region,,33.0,26.8,43.8,700.0,200.0,0.0,100.0,100.0,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2005",Southern Region,,5519.0,74.8,83.3,98200.0,73500.0,14600.0,25100.0,23200.0,5200.0,4500.0,86.1,1159.0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2005",North-Eastern Region,,68.0,22.0,30.0,1200.0,300.0,0.0,100.0,100.0,100.0,,53.1,18.0
India,Assam,"Calendar Year (Jan - Dec), 2005",North-Eastern Region,,1272.0,35.3,41.9,17800.0,6300.0,500.0,2100.0,2800.0,1700.0,800.0,44.6,402.0
India,Bihar,"Calendar Year (Jan - Dec), 2005",Eastern Region,,3646.0,27.7,31.4,41000.0,11400.0,3000.0,2100.0,4300.0,5500.0,1800.0,32.8,1479.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2005",Northern Region,,233.0,88.9,97.0,12400.0,11000.0,1100.0,3800.0,2300.0,,,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2005",Central Region,,1063.0,43.6,49.9,16500.0,7200.0,1000.0,3300.0,2000.0,1600.0,500.0,30.2,436.0
India,Delhi,"Calendar Year (Jan - Dec), 2005",Northern Region,,1712.0,62.4,62.5,223700.0,139700.0,6800.0,66600.0,21200.0,,,,
India,Goa,"Calendar Year (Jan - Dec), 2005",Western Region,,351.0,25.1,30.3,11600.0,2900.0,100.0,1600.0,1000.0,,,,
India,Gujarat,"Calendar Year (Jan - Dec), 2005",Western Region,,3807.0,46.5,60.9,97700.0,45400.0,6000.0,31800.0,9900.0,1700.0,800.0,46.4,389.0
India,Haryana,"Calendar Year (Jan - Dec), 2005",Northern Region,,1692.0,51.4,63.2,36800.0,18900.0,4900.0,8600.0,5300.0,1700.0,1000.0,61.4,301.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2005",Northern Region,,807.0,36.3,50.9,12300.0,4500.0,800.0,2800.0,1300.0,700.0,200.0,29.1,133.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2005",Northern Region,,875.0,46.7,50.9,16700.0,7800.0,300.0,1600.0,1600.0,1000.0,200.0,21.7,257.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2005",Eastern Region,,1511.0,29.6,30.6,27500.0,8100.0,800.0,2800.0,2400.0,1600.0,500.0,29.6,390.0
India,Karnataka,"Calendar Year (Jan - Dec), 2005",Southern Region,,5114.0,73.8,80.5,107700.0,79500.0,12500.0,28600.0,25900.0,4100.0,3800.0,91.7,1120.0
India,Kerala,"Calendar Year (Jan - Dec), 2005",Southern Region,,3609.0,54.6,57.5,69100.0,37700.0,4500.0,8400.0,15000.0,1700.0,1800.0,103.9,359.0
India,Ladakh,"Calendar Year (Jan - Dec), 2005",Northern Region,,,,,,,,,,,,,
India,Lakshadweep,"Calendar Year (Jan - Dec), 2005",Southern Region,,9.0,9.7,23.7,100.0,0.0,0.0,0.0,0.0,,,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2005",Central Region,,3560.0,54.7,61.2,48000.0,26200.0,7300.0,7700.0,7600.0,4100.0,2000.0,48.1,1046.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2005",Western Region,,6708.0,94.9,75.9,382200.0,362800.0,12300.0,125500.0,45700.0,1700.0,900.0,55.4,577.0
India,Manipur,"Calendar Year (Jan - Dec), 2005",North-Eastern Region,,78.0,42.4,42.6,1000.0,400.0,0.0,100.0,200.0,0.0,,64.9,30.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2005",North-Eastern Region,,185.0,43.6,85.7,3100.0,1300.0,100.0,1500.0,700.0,200.0,100.0,24.5,51.0
